,fullname,html,is_retweet,likes,replies,retweet_id,retweeter_userid,retweeter_username,retweets,text,timestamp,timestamp_epochs,tweet_id,tweet_url,user_id,username
39,Stalker63 Gaming,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">My view as our local authorities drive around warning everyone to take cover as we've had a <strong>tornado</strong> hit <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/dl5FoiJjKd"">pic.twitter.com/dl5FoiJjKd</a></p>",0,13,1,,,,3,My view as our local authorities drive around warning everyone to take cover as we've had a tornado hit pic.twitter.com/dl5FoiJjKd,2019-04-14 23:59:08,1555286348,1117578061279629313,/Stalker63Gaming/status/1117578061279629313,911031547800772608,Stalker63Gaming
40,J.J. Hensley,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Yeah. Pesky <strong>tornado</strong> warnings. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/RealMikeWilbon/status/1117557949268938752"" dir=""ltr"" href=""https://t.co/Fo5O0xGI2G"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/RealMikeWilbon/status/1117557949268938752""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/RealMikeWilbon</span><span class=""invisible"">/status/1117557949268938752</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",0,2,3,,,,0,Yeah. Pesky tornado warnings. https://twitter.com/RealMikeWilbon/status/1117557949268938752 …,2019-04-14 23:59:04,1555286344,1117578048163975171,/JJHensleyauthor/status/1117578048163975171,2427334334,JJHensleyauthor
41,PhillyWx.com,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Little out of our area but <strong>tornado</strong> warned cell in York co and another possible rotating cell in northern Carroll co I’m MD getting ready to head into York co <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/dfb1hlhZMu"">pic.twitter.com/dfb1hlhZMu</a></p>",0,6,1,,,,2,Little out of our area but tornado warned cell in York co and another possible rotating cell in northern Carroll co I’m MD getting ready to head into York co pic.twitter.com/dfb1hlhZMu,2019-04-14 23:59:03,1555286343,1117578041935396865,/phillywx/status/1117578041935396865,20114753,phillywx
42,Appalachian Weather,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>TORNADO</strong> WATCH 69 REMAINS VALID UNTIL 3 AM EDT MONDAY FOR THE FOLLOWING AREAS IN MARYLAND THIS WATCH INCLUDES 1 COUNTY IN WESTERN MARYLAND GARRETT IN PENNSYLVANIA THIS WATCH INCLUDES 15 COUNTIES <a class=""twitter-timeline-link"" data-expanded-url=""https://alerts.weather.gov/cap/wwacapget.php?x=WV125CF277E000.TornadoWatch.125CF284A330WV.PBZWCNPBZ.84d80d0268d2c412dcdad48eb3c5df26&amp;utm_source=dlvr.it&amp;utm_medium=twitter"" dir=""ltr"" href=""https://t.co/Kkk1uvo9Zz"" rel=""nofollow noopener"" target=""_blank"" title=""https://alerts.weather.gov/cap/wwacapget.php?x=WV125CF277E000.TornadoWatch.125CF284A330WV.PBZWCNPBZ.84d80d0268d2c412dcdad48eb3c5df26&amp;utm_source=dlvr.it&amp;utm_medium=twitter""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">alerts.weather.gov/cap/wwacapget.</span><span class=""invisible"">php?x=WV125CF277E000.TornadoWatch.125CF284A330WV.PBZWCNPBZ.84d80d0268d2c412dcdad48eb3c5df26&amp;utm_source=dlvr.it&amp;utm_medium=twitter</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",0,0,0,,,,0,TORNADO WATCH 69 REMAINS VALID UNTIL 3 AM EDT MONDAY FOR THE FOLLOWING AREAS IN MARYLAND THIS WATCH INCLUDES 1 COUNTY IN WESTERN MARYLAND GARRETT IN PENNSYLVANIA THIS WATCH INCLUDES 15 COUNTIES https://alerts.weather.gov/cap/wwacapget.php?x=WV125CF277E000.TornadoWatch.125CF284A330WV.PBZWCNPBZ.84d80d0268d2c412dcdad48eb3c5df26&utm_source=dlvr.it&utm_medium=twitter …,2019-04-14 23:59:02,1555286342,1117578039359967233,/apwxmongaliawv/status/1117578039359967233,302632399,apwxmongaliawv
43,Ready Westfield,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">NWS has Cancelled a <strong>Tornado</strong> Watch for Medina County</p>",0,0,0,,,,0,NWS has Cancelled a Tornado Watch for Medina County,2019-04-14 23:59:01,1555286341,1117578034440175616,/ReadyWestfield/status/1117578034440175616,3368435487,ReadyWestfield
44,Nereida,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Finally fall asleep after two nights of pain and insomnia and I'm sleeping so good! Then, just now, receive a weather alert for a <strong>TORNADO</strong> WARNING</p>",0,2,1,,,,0,"Finally fall asleep after two nights of pain and insomnia and I'm sleeping so good! Then, just now, receive a weather alert for a TORNADO WARNING",2019-04-14 23:59:00,1555286340,1117578027557433344,/digestthedata/status/1117578027557433344,1025753759740293121,digestthedata
45,IEMBot CLE,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">CLE cancels <strong>Tornado</strong> Watch for Ashland, Ashtabula, Cuyahoga, Geauga, Holmes, Lake, Lorain, Medina, Summit, Wayne [OH] <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://mesonet.agron.iastate.edu/vtec/f/2019-O-CAN-KCLE-TO-A-0065"" dir=""ltr"" href=""https://t.co/HwK5Vrqarn"" rel=""nofollow noopener"" target=""_blank"" title=""https://mesonet.agron.iastate.edu/vtec/f/2019-O-CAN-KCLE-TO-A-0065""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">mesonet.agron.iastate.edu/vtec/f/2019-O-</span><span class=""invisible"">CAN-KCLE-TO-A-0065</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",0,1,0,,,,1,"CLE cancels Tornado Watch for Ashland, Ashtabula, Cuyahoga, Geauga, Holmes, Lake, Lorain, Medina, Summit, Wayne [OH] https://mesonet.agron.iastate.edu/vtec/f/2019-O-CAN-KCLE-TO-A-0065 …",2019-04-14 23:58:55,1555286335,1117578007156281344,/iembot_cle/status/1117578007156281344,34932752,iembot_cle
46,Delaware Sasquatch,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Southern York county <strong>tornado</strong> warning. Take cover! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/PAWX?src=hash""><s>#</s><b>PAWX</b></a></p>",0,3,0,,,,4,Southern York county tornado warning. Take cover! #PAWX,2019-04-14 23:58:55,1555286335,1117578006908870656,/shaneandmisty/status/1117578006908870656,1050835476339404803,shaneandmisty
47,IEMBot CLE,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">CLE continues <strong>Tornado</strong> Watch for Crawford, Erie [PA] till Apr 15, 3:00 AM EDT <a class=""twitter-timeline-link"" data-expanded-url=""https://mesonet.agron.iastate.edu/vtec/f/2019-O-CON-KCLE-TO-A-0069"" dir=""ltr"" href=""https://t.co/PsBlKovUN1"" rel=""nofollow noopener"" target=""_blank"" title=""https://mesonet.agron.iastate.edu/vtec/f/2019-O-CON-KCLE-TO-A-0069""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">mesonet.agron.iastate.edu/vtec/f/2019-O-</span><span class=""invisible"">CON-KCLE-TO-A-0069</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",0,1,0,,,,1,"CLE continues Tornado Watch for Crawford, Erie [PA] till Apr 15, 3:00 AM EDT https://mesonet.agron.iastate.edu/vtec/f/2019-O-CON-KCLE-TO-A-0069 …",2019-04-14 23:58:55,1555286335,1117578006904692737,/iembot_cle/status/1117578006904692737,34932752,iembot_cle
48,IEMBot CLE,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">CLE continues <strong>Tornado</strong> Watch for Mahoning, Portage, Stark, Trumbull [OH] till Apr 14, 9:00 PM EDT <a class=""twitter-timeline-link"" data-expanded-url=""https://mesonet.agron.iastate.edu/vtec/f/2019-O-CON-KCLE-TO-A-0065"" dir=""ltr"" href=""https://t.co/ITk4xvgX4y"" rel=""nofollow noopener"" target=""_blank"" title=""https://mesonet.agron.iastate.edu/vtec/f/2019-O-CON-KCLE-TO-A-0065""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">mesonet.agron.iastate.edu/vtec/f/2019-O-</span><span class=""invisible"">CON-KCLE-TO-A-0065</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",0,1,0,,,,1,"CLE continues Tornado Watch for Mahoning, Portage, Stark, Trumbull [OH] till Apr 14, 9:00 PM EDT https://mesonet.agron.iastate.edu/vtec/f/2019-O-CON-KCLE-TO-A-0065 …",2019-04-14 23:58:55,1555286335,1117578006871117827,/iembot_cle/status/1117578006871117827,34932752,iembot_cle
49,IEMBot CLE,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">CLE cancels <strong>Tornado</strong> Watch for Avon Point to Willowick OH, Geneva-on-the-Lake to Conneaut OH, Willowick to Geneva-on-the Lake OH [LE] <a class=""twitter-timeline-link"" data-expanded-url=""https://mesonet.agron.iastate.edu/vtec/f/2019-O-CAN-KCLE-TO-A-0065"" dir=""ltr"" href=""https://t.co/HwK5Vrqarn"" rel=""nofollow noopener"" target=""_blank"" title=""https://mesonet.agron.iastate.edu/vtec/f/2019-O-CAN-KCLE-TO-A-0065""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">mesonet.agron.iastate.edu/vtec/f/2019-O-</span><span class=""invisible"">CAN-KCLE-TO-A-0065</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",0,1,0,,,,1,"CLE cancels Tornado Watch for Avon Point to Willowick OH, Geneva-on-the-Lake to Conneaut OH, Willowick to Geneva-on-the Lake OH [LE] https://mesonet.agron.iastate.edu/vtec/f/2019-O-CAN-KCLE-TO-A-0065 …",2019-04-14 23:58:55,1555286335,1117578006799814657,/iembot_cle/status/1117578006799814657,34932752,iembot_cle
50,IEMBot CLE,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">CLE continues <strong>Tornado</strong> Watch for Conneaut OH to Ripley NY [LE] till Apr 15, 3:00 AM EDT <a class=""twitter-timeline-link"" data-expanded-url=""https://mesonet.agron.iastate.edu/vtec/f/2019-O-CON-KCLE-TO-A-0069"" dir=""ltr"" href=""https://t.co/PsBlKovUN1"" rel=""nofollow noopener"" target=""_blank"" title=""https://mesonet.agron.iastate.edu/vtec/f/2019-O-CON-KCLE-TO-A-0069""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">mesonet.agron.iastate.edu/vtec/f/2019-O-</span><span class=""invisible"">CON-KCLE-TO-A-0069</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",0,1,0,,,,1,"CLE continues Tornado Watch for Conneaut OH to Ripley NY [LE] till Apr 15, 3:00 AM EDT https://mesonet.agron.iastate.edu/vtec/f/2019-O-CON-KCLE-TO-A-0069 …",2019-04-14 23:58:55,1555286335,1117578006787239936,/iembot_cle/status/1117578006787239936,34932752,iembot_cle
51,Scotty Powell,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">7:58 PM 4/14/19 --&gt; The <strong>Tornado</strong> Watch has been cancelled for Western North Carolina. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ncwx?src=hash""><s>#</s><b>ncwx</b></a></p>",0,3,1,,,,0,7:58 PM 4/14/19 --> The Tornado Watch has been cancelled for Western North Carolina. #ncwx,2019-04-14 23:58:54,1555286334,1117578006116098048,/ScottyPowell_WX/status/1117578006116098048,100663115,ScottyPowell_WX
52,Laura Opiela,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hail in Edinboro PA and EdinboroU students sheltering in the dorm hallways after <strong>tornado</strong> sirens went off. They are now allowed back in their rooms. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/YGF18kTWsV"">pic.twitter.com/YGF18kTWsV</a></p>",0,0,0,,,,1,Hail in Edinboro PA and EdinboroU students sheltering in the dorm hallways after tornado sirens went off. They are now allowed back in their rooms. pic.twitter.com/YGF18kTWsV,2019-04-14 23:58:54,1555286334,1117578005847642113,/Laura_Opiela/status/1117578005847642113,32735763,Laura_Opiela
53,Eli.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Alerta de <strong>tornado</strong>:
Aquí matan las nubes, no los choros.</p>",0,4,0,,,,0,"Alerta de tornado:
Aquí matan las nubes, no los choros.",2019-04-14 23:58:51,1555286331,1117577993491308544,/elisaberayar/status/1117577993491308544,270690127,elisaberayar
54,Lauren Poland,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Tornado</strong>.... Is coming? <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GameofThones?src=hash""><s>#</s><b>GameofThones</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GameofThronesSeason8?src=hash""><s>#</s><b>GameofThronesSeason8</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/JQ1496rSWL"">pic.twitter.com/JQ1496rSWL</a></p>",0,0,0,,,,0,Tornado.... Is coming? #GameofThones #GameofThronesSeason8pic.twitter.com/JQ1496rSWL,2019-04-14 23:58:51,1555286331,1117577992425881600,/L_Poland14/status/1117577992425881600,414461943,L_Poland14
55,Kate Rhoades,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Tornado</strong> right outside and Tess and I have our dumbasses plastered to a window watching it</p>",0,3,0,,,,1,Tornado right outside and Tess and I have our dumbasses plastered to a window watching it,2019-04-14 23:58:47,1555286327,1117577975120257025,/KateRhoades2/status/1117577975120257025,734867066084315140,KateRhoades2
56,Be tornado,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/7lLMMHIrT6"">pic.twitter.com/7lLMMHIrT6</a></p>",0,0,0,,,,0,pic.twitter.com/7lLMMHIrT6,2019-04-14 23:58:45,1555286325,1117577966765080576,/tornado_be/status/1117577966765080576,996878955738263552,tornado_be
57,MollyTov,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Yikes! Isnt it early in the year for <strong>tornado</strong>'s?</p>",0,2,1,,,,0,Yikes! Isnt it early in the year for tornado's?,2019-04-14 23:58:43,1555286323,1117577957025828864,/MollyTov2/status/1117577957025828864,259590897,MollyTov2
58,tupelo honey🍰,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Tornado</strong> watches and warnings in the area got me like <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/vgz4nD1J4Y"">pic.twitter.com/vgz4nD1J4Y</a></p>",0,0,0,,,,0,Tornado watches and warnings in the area got me like pic.twitter.com/vgz4nD1J4Y,2019-04-14 23:58:38,1555286318,1117577938524831744,/xosugaree/status/1117577938524831744,2192962432,xosugaree
59,Ashlee Eames,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Didn’t get any pics from SBW bc the time I spent there was taking cover in a fraternity hallway from a <strong>tornado</strong> headed our way. We lived. Really glad. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/RIPcheesefries?src=hash""><s>#</s><b>RIPcheesefries</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GOT?src=hash""><s>#</s><b>GOT</b></a> @ Mississippi… <a class=""twitter-timeline-link"" data-expanded-url=""https://www.instagram.com/p/BwQVduJlczH/?utm_source=ig_twitter_share&amp;igshid=i53kwlkzp9vz"" dir=""ltr"" href=""https://t.co/Psw8aR6ZUM"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.instagram.com/p/BwQVduJlczH/?utm_source=ig_twitter_share&amp;igshid=i53kwlkzp9vz""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">instagram.com/p/BwQVduJlczH/</span><span class=""invisible"">?utm_source=ig_twitter_share&amp;igshid=i53kwlkzp9vz</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",0,1,0,,,,0,Didn’t get any pics from SBW bc the time I spent there was taking cover in a fraternity hallway from a tornado headed our way. We lived. Really glad. #RIPcheesefries #GOT @ Mississippi… https://www.instagram.com/p/BwQVduJlczH/?utm_source=ig_twitter_share&igshid=i53kwlkzp9vz …,2019-04-14 23:58:37,1555286317,1117577931474251776,/ashleeeames/status/1117577931474251776,81721216,ashleeeames
